Datum,KielerWoche,Bewoelkung,Temperatur,Wettercode,ist_feiertag,Warengruppe_Brot,Warengruppe_Brötchen,Warengruppe_Croissant,Warengruppe_Konditorei,Warengruppe_Kuchen,Warengruppe_Saisonbrot,Wochentag_Monday,Wochentag_Saturday,Wochentag_Sunday,Wochentag_Thursday,Wochentag_Tuesday,Wochentag_Wednesday,Jahreszeit_Herbst,Jahreszeit_Sommer,Jahreszeit_Winter,VPI_Backwaren
2017-08-21,0,7,17.2,61,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,94.4
2017-08-21,0,7,17.2,61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,94.4
2017-08-21,0,7,17.2,61,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,94.4
2017-08-22,0,4,17.6125,39,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,94.4
2017-08-22,0,4,17.6125,49,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,94.4
2017-08-22,0,4,17.6125,31,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,94.4
2017-08-22,0,4,17.6125,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,94.4
2017-08-22,0,4,17.6125,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,94.4
2017-08-23,0,0,19.4375,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,94.4
2017-08-23,0,0,19.4375,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,94.4
2017-08-23,0,0,19.4375,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,94.4
2017-08-23,0,0,19.4375,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,94.4
2017-08-23,0,0,19.4375,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,94.4
2017-08-24,0,3,19.4875,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,94.4
2017-08-24,0,3,19.4875,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,94.4
2017-08-24,0,3,19.4875,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,94.4
2017-08-24,0,3,19.4875,21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,94.4
2017-08-24,0,3,19.4875,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,94.4
2017-08-25,0,3,19.7625,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.4
2017-08-25,0,3,19.7625,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,94.4
2017-08-25,0,3,19.7625,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,94.4
2017-08-25,0,3,19.7625,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,94.4
2017-08-25,0,3,19.7625,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,94.4
2017-08-26,0,4,19.525,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,94.4
2017-08-26,0,4,19.525,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,94.4
2017-08-26,0,4,19.525,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,94.4
2017-08-26,0,4,19.525,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,94.4
2017-08-26,0,4,19.525,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,94.4
2017-08-27,0,4,19.6625,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.4
2017-08-27,0,4,19.6625,21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.4
2017-08-27,0,4,19.6625,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,94.4
2017-08-27,0,4,19.6625,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,94.4
2017-08-27,0,4,19.6625,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,94.4
2017-08-28,0,4,20.5375,53,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,94.4
2017-08-28,0,4,20.5375,33,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,94.4
2017-08-28,0,4,20.5375,33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,94.4
2017-08-28,0,4,20.5375,33,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,94.4
2017-08-28,0,4,20.5375,41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,94.4
2017-08-29,0,0,24.6,33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,94.4
2017-08-29,0,0,24.6,61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,94.4
2017-08-29,0,0,24.6,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,94.4
2017-08-29,0,0,24.6,53,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,94.4
2017-08-29,0,0,24.6,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,94.4
2017-08-30,0,6,20,61,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,94.4
2017-08-30,0,6,20,61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,94.4
2017-08-30,0,6,20,61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,94.4
2017-08-30,0,6,20,61,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,94.4
2017-08-30,0,6,20,61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,94.4
2017-08-31,0,7,14.8875,61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,94.4
2017-08-31,0,7,14.8875,61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,94.4
2017-08-31,0,7,14.8875,61,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,94.4
2017-08-31,0,7,14.8875,61,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,94.4
2017-08-31,0,7,14.8875,61,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,94.4
2017-09-01,0,4,17.3,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-01,0,4,17.3,61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-01,0,4,17.3,61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-01,0,4,17.3,61,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-01,0,4,17.3,61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-02,0,4,16.525,21,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-02,0,4,16.525,21,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-02,0,4,16.525,21,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-02,0,4,16.525,21,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-02,0,4,16.525,21,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-03,0,3,17.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-03,0,3,17.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-03,0,3,17.4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-03,0,3,17.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-03,0,3,17.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-04,0,0,18.2875,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-04,0,0,18.2875,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-04,0,0,18.2875,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-04,0,0,18.2875,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-04,0,0,18.2875,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-05,0,3,20.95,17,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-05,0,3,20.95,42,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-05,0,3,20.95,13,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-05,0,3,20.95,29,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-05,0,3,20.95,33,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-06,0,7,18.2,63,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-06,0,7,18.2,63,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-06,0,7,18.2,63,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-06,0,7,18.2,63,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-06,0,7,18.2,63,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-07,0,5,17.2875,21,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-07,0,5,17.2875,21,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-07,0,5,17.2875,21,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-07,0,5,17.2875,21,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-07,0,5,17.2875,21,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-08,0,7,14.9375,61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-08,0,7,14.9375,61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-08,0,7,14.9375,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-08,0,7,14.9375,61,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-08,0,7,14.9375,61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-09,0,7,15.025,61,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-09,0,7,15.025,61,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-09,0,7,15.025,61,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-09,0,7,15.025,61,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-09,0,7,15.025,61,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-10,0,2,17.65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-10,0,2,17.65,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-10,0,2,17.65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-10,0,2,17.65,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-10,0,2,17.65,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-11,0,3,17.8625,21,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-11,0,3,17.8625,21,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-11,0,3,17.8625,21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-11,0,3,17.8625,21,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-11,0,3,17.8625,21,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-12,0,5,16.1,21,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-12,0,5,16.1,21,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-12,0,5,16.1,21,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-12,0,5,16.1,21,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-12,0,5,16.1,21,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-13,0,7,13.3375,63,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-13,0,7,13.3375,63,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-13,0,7,13.3375,63,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-13,0,7,13.3375,63,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-13,0,7,13.3375,63,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-14,0,7,13.2375,61,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-14,0,7,13.2375,61,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-14,0,7,13.2375,61,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-14,0,7,13.2375,61,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-14,0,7,13.2375,61,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-15,0,6,14.425,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-15,0,6,14.425,21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-15,0,6,14.425,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-15,0,6,14.425,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-15,0,6,14.425,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-16,0,8,11.9125,61,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-16,0,8,11.9125,61,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-16,0,8,11.9125,61,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-16,0,8,11.9125,61,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-16,0,8,11.9125,61,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-17,0,7,15.25,61,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-17,0,7,15.25,61,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-17,0,7,15.25,61,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-17,0,7,15.25,61,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-17,0,7,15.25,61,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-18,0,2,15.075,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-18,0,2,15.075,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-18,0,2,15.075,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-18,0,2,15.075,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-18,0,2,15.075,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-19,0,5,14.3875,65,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-19,0,5,14.3875,65,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-19,0,5,14.3875,65,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-19,0,5,14.3875,65,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-19,0,5,14.3875,65,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-20,0,7,14.225,61,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-20,0,7,14.225,61,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-20,0,7,14.225,61,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-20,0,7,14.225,61,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-20,0,7,14.225,61,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-21,0,4,16.9625,10,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-21,0,4,16.9625,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-21,0,4,16.9625,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-21,0,4,16.9625,10,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-21,0,4,16.9625,10,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-22,0,1,15.5875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-22,0,1,15.5875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-22,0,1,15.5875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-22,0,1,15.5875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-22,0,1,15.5875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-23,0,0,15.85,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-23,0,0,15.85,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-23,0,0,15.85,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-23,0,0,15.85,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-23,0,0,15.85,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-24,0,7,15.8125,53,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-24,0,7,15.8125,53,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-24,0,7,15.8125,53,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-24,0,7,15.8125,53,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-24,0,7,15.8125,53,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,94.66666667
2017-09-25,0,6,16.225,21,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-25,0,6,16.225,21,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-25,0,6,16.225,21,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-25,0,6,16.225,21,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-25,0,6,16.225,21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,94.66666667
2017-09-26,0,7,15.725,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-26,0,7,15.725,10,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-26,0,7,15.725,10,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-26,0,7,15.725,10,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-26,0,7,15.725,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,94.66666667
2017-09-27,0,7,16.575,61,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-27,0,7,16.575,61,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-27,0,7,16.575,61,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-27,0,7,16.575,61,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-27,0,7,16.575,61,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,94.66666667
2017-09-28,0,7,15.1125,21,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-28,0,7,15.1125,21,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-28,0,7,15.1125,21,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-28,0,7,15.1125,21,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-28,0,7,15.1125,21,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,94.66666667
2017-09-29,0,2,19.1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-29,0,2,19.1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-29,0,2,19.1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-29,0,2,19.1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-29,0,2,19.1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,94.66666667
2017-09-30,0,7,15.1125,61,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-30,0,7,15.1125,61,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-30,0,7,15.1125,61,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-30,0,7,15.1125,61,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-09-30,0,7,15.1125,61,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,94.66666667
2017-10-01,0,2,16.2875,38,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,95.23333333
2017-10-01,0,2,16.2875,38,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,95.23333333
2017-10-01,0,2,16.2875,38,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,95.23333333
2017-10-01,0,2,16.2875,50,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,95.23333333
2017-10-01,0,2,16.2875,49,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,95.23333333
2017-10-02,0,6,15.15,61,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,95.23333333
2017-10-02,0,6,15.15,61,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,95.23333333
2017-10-02,0,6,15.15,61,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,95.23333333
2017-10-02,0,6,15.15,61,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,95.23333333
2017-10-02,0,6,15.15,61,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,95.23333333
2017-10-03,0,5,14.2625,61,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,95.23333333
2017-10-03,0,5,14.2625,61,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,95.23333333
2017-10-03,0,5,14.2625,61,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,95.23333333
2017-10-03,0,5,14.2625,61,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,95.23333333
2017-10-03,0,5,14.2625,61,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,95.23333333
2017-10-04,0,6,11.625,42,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,95.23333333
2017-10-04,0,6,11.625,27,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,95.23333333
2017-10-04,0,6,11.625,49,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,95.23333333
2017-10-04,0,6,11.625,38,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,95.23333333
2017-10-04,0,6,11.625,38,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,95.23333333
2017-10-05,0,6,11.625,49,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,95.23333333
2017-10-05,0,6,11.625,38,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,95.23333333
2017-10-05,0,6,11.625,38,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,95.23333333
2017-10-05,0,6,11.625,38,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,95.23333333
2017-10-05,0,6,11.625,42,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,95.23333333
2017-10-06,0,1,13.8875,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,95.23333333
2017-10-06,0,1,13.8875,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95.23333333
2017-10-06,0,1,13.8875,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,95.23333333
2017-10-06,0,1,13.8875,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,95.23333333
2017-10-06,0,1,13.8875,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,95.23333333
2017-10-07,0,7,10.65,61,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,95.23333333
2017-10-07,0,7,10.65,61,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,95.23333333
2017-10-07,0,7,10.65,61,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,95.23333333
2017-10-07,0,7,10.65,61,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,95.23333333
2017-10-07,0,7,10.65,61,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,95.23333333
2017-10-08,0,0,12.025,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,95.23333333
2017-10-08,0,0,12.025,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,95.23333333
2017-10-08,0,0,12.025,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,95.23333333
2017-10-08,0,0,12.025,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,95.23333333
2017-10-08,0,0,12.025,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,95.23333333
2017-10-09,0,5,12.475,20,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,95.23333333
2017-10-09,0,5,12.475,20,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,95.23333333
2017-10-09,0,5,12.475,20,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,95.23333333
2017-10-09,0,5,12.475,20,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,95.23333333
2017-10-09,0,5,12.475,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,95.23333333
2017-10-10,0,7,14.05,63,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,95.23333333
2017-10-10,0,7,14.05,63,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,95.23333333
